YEAR,LTER,HABITAT,TRANSECT,POLE,QUADRAT,ACANTHASTREA,ACROPORA,ASTREA,CYPHASTREA,FUNGIIDAE_UNIDENTIFIED,GARDINEROSERIS,GONIASTREA,LEPTASTREA,LEPTOSERIS,LOBOPHYLLIA,MILLEPORA,MONTIPORA,PACHYSERIS,PAVONA,PLESIASTREA,POCILLOPORA,PORITES,PSAMMACORA,STYLOCOENIELLA,UNKNOWN_OR_OTHER
2006,LTER_1,Back reef,East,ND,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.243,0.541,0,0
2006,LTER_1,Back reef,East,ND,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,East,ND,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,West,ND,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.571,0,0,0
2006,LTER_1,Back reef,West,ND,17,0,0,0,0,0,0,0,0,0,0,0,1.093,0,1.093,0,0,19.672,0,0,0
2006,LTER_1,Back reef,West,ND,18,0,0,0,0,0,0,0,0,0,0,0,22.652,0,0.552,0,0,3.315,0,0,0
2006,LTER_1,Back reef,West,ND,19,0,0,0,0,0,0,0,0,0,0,0,9.497,0,0,0,0,1.676,0,0,0
2006,LTER_1,Back reef,West,ND,20,0,0,0,0,0,0,0,0,0,0,0,7.065,0,0,0,0,2.717,0,0,0
2006,LTER_1,Back reef,South,AB5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,0,1.13,29.379,0,0,0
2006,LTER_1,Back reef,South,AB5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,South,AB5,3,0,0,0,0,0,0,0,0,0,0,0,8.287,0,0,0,0.552,0.552,0,0,0
2006,LTER_1,Back reef,South,AB5,4,0,0,0,0,0,0,0,0,0.546,0,0,18.033,0,0,0,1.093,0.546,0,0,0
2006,LTER_1,Back reef,South,AB5,5,0,0,0,0,0,0,0,0,0,0,0,31.928,0,0,0,0,34.337,0,0,0
2006,LTER_1,Back reef,North,AB5,6,0,0,0.602,0,0,0,0,0,0,0,0,4.217,0,0,0,0,7.831,0,0,0
2006,LTER_1,Back reef,North,AB5,7,0,0,0,0,0,0,0,0,0,0,0,9.412,0,1.765,0,4.706,11.765,0,0,0
2006,LTER_1,Back reef,North,AB5,8,0,0,0,0,0,0,0,0,0,0,0,0.541,0,0,0,1.081,25.946,0,0,0
2006,LTER_1,Back reef,North,AB5,9,0,0,0,0,0,0,0,0,0,0,0,4.945,0,0,0,35.714,30.769,0,0,0
2006,LTER_1,Back reef,North,AB5,10,0,1.657,0,0,0,0,0,0,0,0,0,7.735,0,0,0,0,24.862,0,0,0
2006,LTER_1,Back reef,East,AB5,11,0,0,0,0,0,0,0,0,0,0,5.946,0,0,1.081,0,0.541,3.784,0,0,0
2006,LTER_1,Back reef,East,AB5,12,0,0,0,0,0,0,0,0,0,0,1.124,0,0,2.809,0,1.124,16.292,0,0,0
2006,LTER_1,Back reef,East,AB5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093,0,1.093,19.672,0,0,0
2006,LTER_1,Back reef,East,AB5,14,0,0,0,0,0,0,0,0,1.136,0,0,2.841,0,0.568,0,3.977,17.614,0.568,0,0
2006,LTER_1,Back reef,East,AB5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0,0,0,0
2006,LTER_1,Back reef,West,AB5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.023,0,0,0
2006,LTER_1,Back reef,West,AB5,17,0,0,0,0,0,0,0,0,0,0,0,0.559,0,0,0,0,69.274,0,0,0
2006,LTER_1,Back reef,West,AB5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.232,0,0,0
2006,LTER_1,Back reef,West,AB5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.147,0,0,0
2006,LTER_1,Back reef,West,AB5,20,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,77.778,0,0,0
2006,LTER_1,Back reef,South,FY6,1,0,0,0,0,0,0,0,0,0,0,0,5.682,0,0.568,0,1.136,23.296,0,0,0
2006,LTER_1,Back reef,South,FY6,2,0,0,0,0,0,0,0,0,0,0,0,23.563,0,0,0,0,33.333,0,0,0
2006,LTER_1,Back reef,South,FY6,3,0,0,0,0,0,0,0,0,0,0,0,6.667,0,0,0,1.667,49.444,0,0,0
2006,LTER_1,Back reef,South,FY6,4,0,0,0,0,0,0,0,0,0,0,0,0.541,0,0,0,0.541,70.27,0,0,0
2006,LTER_1,Back reef,South,FY6,5,0,0,0,0,0,0,0,0,0,0,0,6.111,0,0,0,0.556,17.778,0,0,0
2006,LTER_1,Back reef,North,FY6,6,0,0,0,0,0,0,0,0,0,0,0,18.333,0,0,0,1.111,21.111,0,0,0
2006,LTER_1,Back reef,North,FY6,7,0,0,0,0,0,0,0,0,0,0,0,17.01,0,0,0,10.309,45.361,0,0,0
2006,LTER_1,Back reef,North,FY6,8,0,0,0.546,0,0,0,0,0,0,0,0,24.044,0,0,0,0,13.115,0,0,0
2006,LTER_1,Back reef,North,FY6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,50,0,0,0
2006,LTER_1,Back reef,North,FY6,10,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,56.497,0,0,0
2006,LTER_1,Back reef,East,FY6,11,0,0,0,0,0,0,0,0,0,0,0,12.849,0,0,0,0,7.263,0,0,0
2006,LTER_1,Back reef,East,FY6,12,0,0,0.578,0,0,0,0,0,0,0,0,7.514,0,0,0,0,30.058,0,0,0
2006,LTER_1,Back reef,East,FY6,13,0,0,0,0,0,0,0,0,0,0,0,7.735,0,2.21,0,0.552,14.917,0,0,0
2006,LTER_1,Back reef,East,FY6,14,0,0,0,0,0,0,0,0,0,0,0,8.38,0,0,0,0,32.961,0,0,0.559
2006,LTER_1,Back reef,East,FY6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546,0,0,3.608,0,0,0
2006,LTER_1,Back reef,West,FY6,16,0,0,0,0,0,0,0,0,0,0,0,6.145,0,0.559,0,6.145,48.045,0,0,0
2006,LTER_1,Back reef,West,FY6,17,0,0,0,0,0,0,0,0,0,0,0,1.579,0,0,0,0.526,32.632,0,0,0
2006,LTER_1,Back reef,West,FY6,18,0,0,0,0,0,0,0,0,0,0,0,2.162,0,0,0,0,58.378,0,0,0
2006,LTER_1,Back reef,West,FY6,19,0,0,0,0,0,0,0,0,0,0,0,8.108,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,West,FY6,20,0,0,0,0,0,0,0,0,0.588,0,0,16.471,0,0,0,0,18.824,0,0,0
2006,LTER_1,Back reef,South,FO6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,South,FO6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.841,0,0,0
2006,LTER_1,Back reef,South,FO6,3,0,0,0,0,0,0,0,6.952,0,0,0,0,0,0,0,0,14.973,0,0,0
2006,LTER_1,Back reef,South,FO6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839,0,0,0
2006,LTER_1,Back reef,North,FO6,6,0,0,0,0,0,0,0,0,0,0,0,5.587,0,0,0,0,1.117,0,0,0.559
2006,LTER_1,Back reef,North,FO6,7,0,0,0,0,0,0,0,0,0,0,3.371,0,0,0,0,0,28.652,0,0,1.124
2006,LTER_1,Back reef,North,FO6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.215,0,0,0
2006,LTER_1,Back reef,North,FO6,9,0,0,0,0,0,0,0,0,0,0,0,0.515,0,0,0,0,59.278,0,0,0
2006,LTER_1,Back reef,North,FO6,10,0,0,0,0,0,0,0,0,0,0,0,3.297,0,0,0,0,34.065,0,0,0
2006,LTER_1,Back reef,East,FO6,11,0,0,0,0,0,0,0,0,0,0,0,2.809,0,0,0,1.685,3.371,0,0,0
2006,LTER_1,Back reef,East,FO6,12,0,0,0,0,0,0,0,0,0,0,0,0.575,0,0.575,0,2.299,20.689,0,0,0
2006,LTER_1,Back reef,East,FO6,13,0,0,1.075,0,0,0,0,0,0,0,0,18.28,0,0,0,0,40.861,0,0,0
2006,LTER_1,Back reef,East,FO6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526,0,0,56.842,0,0,0
2006,LTER_1,Back reef,East,FO6,15,0,0,0,0,0,0,0,0,0,0,0,3.191,0,0,0,0,38.298,0.532,0,0
2006,LTER_1,Back reef,West,FO6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.732,0,0,0
2006,LTER_1,Back reef,West,FO6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.416,0,0,0
2006,LTER_1,Back reef,West,FO6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.816,0,0,0
2006,LTER_1,Back reef,West,FO6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.425,0,0,0
2006,LTER_1,Back reef,West,FO6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,South,OW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.033,0,0,0
2006,LTER_1,Back reef,South,OW,2,0,0,0,0,0,0.559,0,0,0,0,0,0.559,0,0,0,0,59.218,0,0,0
2006,LTER_1,Back reef,South,OW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,South,OW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.186,0,0,0
2006,LTER_1,Back reef,South,OW,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,LTER_1,Back reef,North,OW,6,0,0,0,0,0,0,0,0,0,0,0,8.84,0,0,0,0,36.464,0,0,0
2006,LTER_1,Back reef,North,OW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.709,0,0,0
2006,LTER_1,Back reef,North,OW,8,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,84.746,0,0,0
2006,LTER_1,Back reef,North,OW,9,0,0,0,0,0,0,0,0,0,0,0,4.865,0,0,0,0,20.541,0,0,0
2006,LTER_1,Back reef,North,OW,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.718,0,0,0
2006,LTER_1,Back reef,East,OW,11,0,0,0,0,0,0,0,0,0,0,0,4.469,0,0,0,0,7.821,0,0,0.559
2006,LTER_1,Back reef,East,OW,12,0,0,0,0,0,0,0,0,0,0,0,8.242,0,0,0,0,23.626,0,0,0
2006,LTER_1,Back reef,East,OW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.349,0,0,0
2006,LTER_1,Back reef,East,OW,14,0,0,0,0,0,0,0,0,0,0,0,2.793,0,0,0,0,55.866,0,0,0
2006,LTER_1,Back reef,East,OW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.241,0,0,0
2006,LTER_1,Back reef,West,OW,16,0,0,0,0,0,0,0,0,0,0,0,3.933,0,0,0,0,35.955,0,0,0
2006,LTER_1,Back reef,West,OW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.989,0,0,15.73,0,0,0
2006,LTER_1,Back reef,West,OW,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,0,0,32.584,0,0,0
2006,LTER_1,Back reef,West,OW,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.205,0,0,0
2006,LTER_1,Back reef,West,OW,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.959,0,0,0
2007,LTER_1,Back reef,North,ND,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.231,0,0,0
2007,LTER_1,Back reef,North,ND,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.269,0,0,0.518
2007,LTER_1,Back reef,North,ND,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0,0,19.598,0,0,0.503
2007,LTER_1,Back reef,North,ND,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0
2007,LTER_1,Back reef,North,ND,10,0,0,0,0,0,0,0,0,0,0,0,1.604,0,0,0,0,23.529,0,0,0
2007,LTER_1,Back reef,South,ND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513,68.719,0,0,0.513
2007,LTER_1,Back reef,South,ND,2,0,0.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.696,0,0,0.543
2007,LTER_1,Back reef,South,ND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.168,0.508,0,0
2007,LTER_1,Back reef,South,ND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,0,0,0
2007,LTER_1,Back reef,South,ND,5,0,0,0,0,0,0,0,0,0,0,0,13.065,0,0,0,0,58.291,0,0,0
2007,LTER_1,Back reef,East,ND,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.635,0,0,0.508
2007,LTER_1,Back reef,East,ND,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.041,0,0,0
2007,LTER_1,Back reef,East,ND,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.076,0,0,0
2007,LTER_1,Back reef,East,ND,14,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,4.5,0,0,0
2007,LTER_1,Back reef,East,ND,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513,0,0,0
2007,LTER_1,Back reef,West,ND,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.99,0,0,0
2007,LTER_1,Back reef,West,ND,17,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,44.5,0,0,0.5
2007,LTER_1,Back reef,West,ND,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2007,LTER_1,Back reef,West,ND,19,0,2.525,0,0,0,0,0,0,0,0,0,1.515,0,0,0,0,62.626,0,0,0
2007,LTER_1,Back reef,North,AB5,6,0,0,0,0,0,0,0,3.553,0,0,0,27.919,0,3.046,0,0,1.523,0,0,0
2007,LTER_1,Back reef,North,AB5,7,0,0,0,0,0,0,0,0,0,0,0,5.076,0,1.523,0,0.508,5.584,0,0,0.508
2007,LTER_1,Back reef,North,AB5,8,0,0.518,0,0,0.518,0,0,0,0,0,0,20.725,0,1.036,0,0,22.279,0,0,0
2007,LTER_1,Back reef,North,AB5,9,0,0,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,14.071,0,0,0.503
2007,LTER_1,Back reef,North,AB5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.172,0,0,0
2007,LTER_1,Back reef,South,AB5,1,0,0,0,0,0,0,0,3.015,0,0,0,0,0,0.503,0,0,32.161,0,0,0.503
2007,LTER_1,Back reef,South,AB5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,LTER_1,Back reef,South,AB5,3,0,0,0,0,0,0,0,0,0,0,0,14.573,0,0,0,0,8.543,0,0,0
2007,LTER_1,Back reef,South,AB5,5,0,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.487,0,0,0
2007,LTER_1,Back reef,East,AB5,11,0,0.513,0,0,0,0,0,0,0,0,0,0,0,0,0,3.077,4.615,0,0,0
2007,LTER_1,Back reef,East,AB5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.923,0,0,0,0
2007,LTER_1,Back reef,East,AB5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.606,27.273,0,0,0
2007,LTER_1,Back reef,East,AB5,14,0,0,0,0,0,0,0,0,0,0,0,0.505,0,0,0,0,10.101,0,0,0
2007,LTER_1,Back reef,East,AB5,15,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19,0,0,0.5
2007,LTER_1,Back reef,West,AB5,16,0,0,0,0,0,0,0,0.505,0,0,0,10.101,0,0.505,0,0,22.222,0,0,0
2007,LTER_1,Back reef,West,AB5,17,0,0.5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,5,0,0,0
2007,LTER_1,Back reef,West,AB5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,62,0,0,0
2007,LTER_1,Back reef,West,AB5,19,0,1.047,0,0,0,0,0,0,0,0,0,19.372,0,0,0,3.665,24.084,0,0,0
2007,LTER_1,Back reef,West,AB5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,LTER_1,Back reef,North,FY6,7,0,0,0,0,0,0,0,0,0,0,0,12.887,0,0,0,0,22.165,0,0,0
2007,LTER_1,Back reef,North,FY6,8,0,0,0,0,0,0,0,0,0,0,0,6.633,0,0,0,0,47.449,0,0,0
2007,LTER_1,Back reef,North,FY6,9,0,0,0,0,0,0,0,0,0,0,0,1.508,0,0,0,8.543,23.116,0,0,0.503
2007,LTER_1,Back reef,North,FY6,10,0,0,0,0,0,0,0,0,0,0,0,2.604,0,0,0,17.708,16.146,0,0,0
2007,LTER_1,Back reef,South,FY6,1,0,0,0,0,0,0,0,0,0,0,0,29.082,0,0.51,0,1.02,21.429,0,0,0
2007,LTER_1,Back reef,South,FY6,2,0,0,0,0,0,0,0,0,0,0,0,13.918,0,0,0,0,2.577,0,0,0
2007,LTER_1,Back reef,South,FY6,3,0,0,0,0,0,0,0,0,0,0,0,2.041,0,0,0,0,9.184,0,0,0.51
2007,LTER_1,Back reef,South,FY6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.896,0,0,0
2007,LTER_1,Back reef,South,FY6,5,0,0,0,0,0,0,0,0,0,0,0,9.091,0,0,0,0,1.515,0,0,0
2007,LTER_1,Back reef,East,FY6,11,0,0,0,0,0,0,0,0,0,0,0,16.751,0,0,0,0,2.538,0,0,0
2007,LTER_1,Back reef,East,FY6,12,0,0,0,0,0,0,0,0,0,0,0,8.29,0,0,0,0,54.922,0,0,0
2007,LTER_1,Back reef,East,FY6,13,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,28.788,0,0,0
2007,LTER_1,Back reef,East,FY6,14,0,0,0,0,0,0,0,0,0,0,0,3.571,0,0,0,0.51,6.122,0,0,1.02
2007,LTER_1,Back reef,East,FY6,15,0,0,0,0,0,0,0,0,0,0,0,1.515,0,0,0,0.505,1.515,0,0,2.02
2007,LTER_1,Back reef,West,FY6,16,0,0,0,0,0,0,0,0,0,0,0,3.046,0,0,0,5.076,60.406,0,0,0.508
2007,LTER_1,Back reef,West,FY6,17,0,0,0,0,0,0,0,0,0,0,0,3.191,0,0,0,0,36.17,0,0,0
2007,LTER_1,Back reef,West,FY6,18,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,66,0,0,0
2007,LTER_1,Back reef,West,FY6,19,0,0,0,0,0,0,0,0,0,0,0,25.128,0,0,0,0,1.026,0,0,0
2007,LTER_1,Back reef,North,FO6,20,0,0,0,0,0,0,0,0,0,0,0,8.808,0,0,0,0,3.627,0,0,0.518
2007,LTER_1,Back reef,North,FO6,6,0,0,0,0,0,0,0,0,0,0,0,1.571,0,0,0,0,42.932,0,0,1.571
2007,LTER_1,Back reef,North,FO6,7,0,0,0,0,0,0,0,0,0,0,0,9.137,0,0,0,0,49.239,0,0,0
2007,LTER_1,Back reef,North,FO6,8,0,0,0,0,0,0,0,0,0,0,0,1.053,0,0,0,0,33.684,0,0,0
2007,LTER_1,Back reef,North,FO6,9,0,0,0,0,0,0,0,0,0,0,0,3.535,0,0.505,0,0,38.384,0,0,0
2007,LTER_1,Back reef,South,FO6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,LTER_1,Back reef,South,FO6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.821,0,0,0
2007,LTER_1,Back reef,South,FO6,3,0,0,0,0,0,0,0,0.526,0,0,0,3.684,0,1.053,0,0.526,24.737,0,0,0.526
2007,LTER_1,Back reef,South,FO6,4,0,0,0,0,0,0,0,0.505,0,0,0,2.525,0,0,0,0,45.455,0,0,3.03
2007,LTER_1,Back reef,South,FO6,5,0,0,0,0,0,0,0,0,0,0,0,1.546,0,0,0,0,1.031,0,0,0
2007,LTER_1,Back reef,East,FO6,11,0,1.031,0,0,0,0,0,0,0,0,0,5.67,0,1.031,0,0,5.155,0,0,0
2007,LTER_1,Back reef,East,FO6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.365,0,0,0
2007,LTER_1,Back reef,East,FO6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.633,0,0,0
2007,LTER_1,Back reef,East,FO6,15,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,14.141,0,0,0
2007,LTER_1,Back reef,West,FO6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,LTER_1,Back reef,West,FO6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.54,0,0,0
2007,LTER_1,Back reef,West,FO6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.081,0,0,0.508
2007,LTER_1,Back reef,West,FO6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.211,0,0,0
2007,LTER_1,Back reef,West,FO6,20,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,1.026,0,0,0.513
2007,LTER_1,Back reef,North,OW,6,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,43.434,0,0,0.505
2007,LTER_1,Back reef,North,OW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.653,0,0,1.02
2007,LTER_1,Back reef,North,OW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.753,0,0,0
2007,LTER_1,Back reef,North,OW,9,0,0,0,0,0,0,0,0,0,0,0,1.531,0,0,0,0,35.204,0,0,0
2007,LTER_1,Back reef,North,OW,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.446,0,0,0
2007,LTER_1,Back reef,South,OW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.658,0,0,0
2007,LTER_1,Back reef,South,OW,2,0,0,0,0,0,0,0,0,0,0,0,4.569,0,0,0,0,13.198,0,0,0
2007,LTER_1,Back reef,South,OW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0.51
2007,LTER_1,Back reef,South,OW,4,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,1.01,0,0,0
2007,LTER_1,Back reef,South,OW,5,0,0,0,0,0,0,0,0,0,0,0,14.359,0,0,0,0,1.026,0,0,0
2007,LTER_1,Back reef,East,OW,11,0,0,0,0,0,0,0,0,0,0,0,0.508,0,0,0,0.508,1.015,0,0,0.508
2007,LTER_1,Back reef,East,OW,12,0,0,0,0,0,0,0,0,0,0,0,7.979,0,0,0,0,22.873,0.532,0,0
2007,LTER_1,Back reef,East,OW,13,0,0,0,0,0,0,0,0,0,0,0,0.513,0,0,0,0,73.333,0,0,0.513
2007,LTER_1,Back reef,East,OW,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.804,0,0,1.005
2007,LTER_1,Back reef,East,OW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.574,0,0,0.508
2007,LTER_1,Back reef,West,OW,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.824,0,0,1.508
2007,LTER_1,Back reef,West,OW,17,0,0,0,0,0,0,0,0,0,0,0,0.513,0,0,0,0,23.59,0,0,0
2007,LTER_1,Back reef,West,OW,18,0,0,0,0,0,0,0,0,0,0,0,19.474,0,0,0,0,21.579,0,0,0
2007,LTER_1,Back reef,West,OW,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.67,0,0,0
2007,LTER_1,Back reef,West,OW,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.244,0,0,0.518
2012,LTER_1,Back reef,South,OW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.911,0,0,0
2012,LTER_1,Back reef,South,OW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0,0,0
2012,LTER_1,Back reef,South,OW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.966,0,0,0
2012,LTER_1,Back reef,South,OW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.112,0,0,0
2012,LTER_1,Back reef,South,OW,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.812,0,0,0
2012,LTER_1,Back reef,North,OW,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.043,0,0,0
2012,LTER_1,Back reef,North,OW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.539,0,0,0
2012,LTER_1,Back reef,North,OW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.444,0,0,0
2012,LTER_1,Back reef,North,OW,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.433,0,0,0
2012,LTER_1,Back reef,North,OW,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.956,0,0,0
2012,LTER_1,Back reef,East,OW,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,LTER_1,Back reef,East,OW,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
2012,LTER_1,Back reef,East,OW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.286,0,0,0
2012,LTER_1,Back reef,East,OW,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.652,0,0,0
2012,LTER_1,Back reef,East,OW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.339,0,0,0
2012,LTER_1,Back reef,West,OW,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105,0,0,0
2012,LTER_1,Back reef,West,OW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.72,0,0,0
2012,LTER_1,Back reef,West,OW,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.225,0,0,0
2012,LTER_1,Back reef,West,OW,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.319,0,0,0
2012,LTER_1,Back reef,West,OW,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.435,0,0,0
2012,LTER_1,Back reef,South,NZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,LTER_1,Back reef,South,NZ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.828,0,0,0
2012,LTER_1,Back reef,South,NZ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2012,LTER_1,Back reef,South,NZ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.896,0,0,0
2012,LTER_1,Back reef,South,NZ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.639,0,0,0
2012,LTER_1,Back reef,North,NZ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.414,0,0,0
2012,LTER_1,Back reef,North,NZ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813
2012,LTER_1,Back reef,North,NZ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.299,0,0,0
