year,benthic_category,percent_cover
2011,sand,0
2011,macroalgae,76
2011,macroalgae,0
2011,ctb,92
2011,coral,8
2011,sand,0
2011,ctb,24
2011,macroalgae,24
2011,coral,52
2011,sand,0
2011,coral,0
2011,sand,0
2011,ctb,100
2011,macroalgae,0
2011,coral,8
2011,ctb,48
2011,sand,0
2011,macroalgae,44
2011,coral,52
2011,ctb,4
2011,sand,8
2011,macroalgae,36
2011,macroalgae,8
2011,ctb,48
2011,coral,0
2011,sand,44
2011,sand,16
2011,macroalgae,0
2011,ctb,20
2011,coral,64
2011,macroalgae,0
2011,ctb,8
2011,coral,56
2011,sand,36
2011,ctb,36
2011,coral,48
2011,macroalgae,0
2011,sand,16
2011,macroalgae,0
2011,ctb,12
2011,sand,56
2011,coral,32
2011,coral,36
2011,sand,32
2011,macroalgae,0
2011,ctb,28
2011,sand,20
2011,macroalgae,0
2011,ctb,76
2011,coral,4
2011,sand,80
2011,coral,4
2011,macroalgae,0
2011,ctb,16
2011,ctb,24
2011,sand,68
2011,macroalgae,0
2011,coral,8
2011,sand,28
2011,coral,4
2011,macroalgae,0
2011,ctb,68
2011,macroalgae,0
2011,sand,0
2011,coral,32
2011,ctb,68
2011,sand,24
2011,coral,72
2011,macroalgae,0
2011,ctb,4
2011,coral,4
2011,macroalgae,0
2011,ctb,56
2011,sand,40
2011,coral,28
2011,ctb,48
2011,macroalgae,0
2011,sand,24
2011,macroalgae,0
2011,ctb,4
2011,coral,96
2011,sand,0
2011,ctb,28
2011,coral,8
2011,sand,64
2011,macroalgae,0
2011,ctb,84
2011,macroalgae,0
2011,sand,16
2011,coral,0
2011,ctb,16
2011,sand,84
2011,macroalgae,0
2011,coral,0
2011,coral,80
2011,sand,16
2011,ctb,4
2011,macroalgae,0
2011,coral,24
2011,macroalgae,0
2011,ctb,32
2011,sand,44
2011,coral,28
2011,ctb,56
2011,macroalgae,0
2011,sand,16
2011,sand,28
2011,coral,48
2011,macroalgae,4
2011,ctb,20
2011,ctb,80
2011,coral,20
2011,sand,0
2011,macroalgae,0
2011,coral,8
2011,ctb,88
2011,sand,4
2011,macroalgae,0
2011,coral,44
2011,ctb,56
2011,macroalgae,0
2011,sand,0
2011,sand,92
2011,ctb,0
2011,coral,4
2011,macroalgae,4
2011,coral,72
2011,ctb,24
2011,macroalgae,0
2011,sand,4
2011,ctb,28
2011,sand,20
2011,macroalgae,0
2011,coral,52
2011,macroalgae,4
2011,ctb,64
2011,sand,0
2011,coral,32
2011,ctb,64
2011,coral,28
2011,macroalgae,0
2011,sand,8
2011,macroalgae,0
2011,sand,40
2011,coral,16
2011,ctb,44
2011,macroalgae,0
2011,sand,0
2011,ctb,76
2011,coral,24
2011,coral,36
2011,macroalgae,4
2011,sand,8
2011,ctb,52
2011,macroalgae,0
2011,coral,20
2011,sand,68
2011,ctb,12
2011,macroalgae,0
2011,coral,4
2011,ctb,0
2011,sand,96
2011,macroalgae,0
2011,coral,0
2011,ctb,44
2011,sand,56
2011,macroalgae,0
2011,sand,20
2011,ctb,44
2011,coral,36
2011,sand,0
2011,macroalgae,4
2011,coral,24
2011,ctb,72
2011,coral,60
2011,ctb,24
2011,macroalgae,8
2011,sand,8
2011,macroalgae,0
2011,ctb,28
2011,coral,64
2011,sand,8
2011,macroalgae,0
2011,ctb,92
2011,coral,4
2011,sand,4
2011,sand,28
2011,ctb,16
2011,coral,56
2011,macroalgae,0
2011,sand,88
2011,coral,12
2011,macroalgae,0
2011,ctb,0
2011,sand,80
2011,ctb,0
2011,coral,20
2011,macroalgae,0
2011,macroalgae,4
2011,sand,32
2011,coral,60
2011,ctb,4
2011,coral,68
2011,ctb,28
2011,sand,0
2011,macroalgae,4
2011,macroalgae,0
2011,coral,16
2011,ctb,36
2011,sand,48
2011,ctb,36
2011,coral,64
2011,sand,0
2011,macroalgae,0
2011,sand,56
2011,macroalgae,0
2011,coral,28
2011,ctb,16
2011,ctb,32
2011,sand,24
2011,coral,44
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,36
2011,sand,64
2011,coral,0
2011,macroalgae,4
2011,coral,28
2011,ctb,68
2011,sand,0
2011,ctb,16
2011,sand,64
2011,macroalgae,0
2011,coral,20
2011,ctb,4
2011,macroalgae,4
2011,sand,92
2011,coral,0
2011,sand,8
2011,ctb,48
2011,macroalgae,0
2011,coral,44
2011,ctb,16
2011,macroalgae,0
2011,sand,48
2011,coral,36
2011,ctb,28
2011,macroalgae,0
2011,coral,40
2011,sand,32
2011,macroalgae,0
2011,coral,56
2011,sand,0
2011,ctb,44
2011,macroalgae,4
2011,sand,8
2011,ctb,40
2011,coral,48
2011,sand,0
2011,coral,64
2011,ctb,12
2011,macroalgae,24
2011,coral,64
2011,macroalgae,0
2011,sand,20
2011,ctb,16
2011,ctb,48
2011,sand,20
2011,coral,20
2011,macroalgae,12
2011,coral,80
2011,sand,20
2011,macroalgae,0
2011,ctb,0
2011,macroalgae,0
2011,coral,96
2011,sand,0
2011,ctb,4
2011,macroalgae,4
2011,ctb,0
2011,sand,76
2011,coral,20
2011,ctb,60
2011,macroalgae,0
2011,coral,40
2011,sand,0
2011,coral,32
2011,ctb,64
2011,sand,4
2011,macroalgae,0
2011,ctb,28
2011,coral,32
2011,sand,40
2011,macroalgae,0
2011,sand,84
2011,macroalgae,0
2011,coral,8
2011,ctb,8
2011,coral,16
2011,sand,12
2011,macroalgae,12
2011,ctb,60
2011,macroalgae,0
2011,coral,0
2011,ctb,0
2011,sand,100
2011,macroalgae,16
2011,ctb,84
2011,coral,0
2011,sand,0
2011,coral,0
2011,macroalgae,0
2011,ctb,76
2011,sand,24
2011,sand,96
2011,ctb,4
2011,coral,0
2011,macroalgae,0
2011,macroalgae,0
2011,coral,8
2011,sand,0
2011,ctb,92
2011,ctb,64
2011,macroalgae,4
2011,sand,0
2011,coral,32
2011,macroalgae,4
2011,ctb,40
2011,sand,4
2011,coral,52
2011,ctb,4
2011,sand,80
2011,coral,16
2011,macroalgae,0
2011,macroalgae,0
2011,coral,4
2011,ctb,32
2011,sand,64
2011,coral,44
2011,macroalgae,0
2011,sand,12
2011,ctb,44
2011,sand,28
2011,ctb,40
2011,macroalgae,0
2011,coral,32
2011,sand,0
2011,coral,100
2011,macroalgae,0
2011,ctb,0
2011,coral,84
2011,ctb,16
2011,sand,0
2011,macroalgae,0
2011,macroalgae,0
2011,sand,16
2011,ctb,20
2011,coral,64
2011,coral,4
2011,macroalgae,0
2011,sand,60
2011,ctb,36
2011,macroalgae,0
2011,sand,72
2011,coral,12
2011,ctb,16
2011,coral,0
2011,ctb,0
2011,sand,100
2011,macroalgae,0
2011,coral,8
2011,macroalgae,16
2011,sand,56
2011,ctb,20
2011,macroalgae,0
2011,sand,24
2011,coral,68
2011,ctb,8
2011,macroalgae,0
2011,sand,96
2011,ctb,4
2011,coral,0
2011,coral,36
2011,macroalgae,4
2011,ctb,52
2011,sand,8
2011,sand,40
2011,macroalgae,4
2011,ctb,16
2011,coral,40
2011,macroalgae,8
2011,ctb,32
2011,coral,56
2011,sand,4
2011,macroalgae,0
2011,ctb,0
2011,sand,16
2011,coral,84
2011,ctb,52
2011,sand,20
2011,macroalgae,0
2011,coral,28
2011,ctb,4
2011,coral,20
2011,sand,76
2011,macroalgae,0
2011,macroalgae,0
2011,coral,24
2011,sand,64
2011,ctb,12
2011,coral,56
2011,ctb,16
2011,macroalgae,0
2011,sand,28
2011,macroalgae,0
2011,sand,20
2011,ctb,4
2011,coral,76
2011,ctb,48
2011,coral,12
2011,macroalgae,0
2011,sand,40
2011,macroalgae,0
2011,ctb,32
2011,sand,24
2011,coral,44
2011,sand,32
2011,macroalgae,0
2011,coral,40
2011,ctb,28
2011,coral,72
2011,macroalgae,0
2011,ctb,24
2011,sand,4
2011,ctb,44
2011,coral,48
2011,sand,8
2011,macroalgae,0
2011,ctb,28
2011,coral,4
2011,sand,68
2011,macroalgae,0
2011,sand,16
2011,coral,44
2011,ctb,40
2011,macroalgae,0
2011,sand,0
2011,coral,60
2011,ctb,40
2011,macroalgae,0
2011,coral,76
2011,macroalgae,0
2011,sand,4
2011,ctb,20
2011,sand,44
2011,coral,36
2011,macroalgae,0
2011,ctb,20
2011,ctb,4
2011,macroalgae,8
2011,sand,68
2011,coral,20
2011,sand,52
2011,ctb,12
2011,coral,36
2011,macroalgae,0
2011,sand,88
2011,ctb,0
2011,macroalgae,0
2011,coral,12
2011,sand,88
2011,ctb,0
2011,coral,12
2011,macroalgae,0
2011,sand,8
2011,macroalgae,0
2011,coral,12
2011,ctb,80
2011,macroalgae,0
2011,ctb,36
2011,coral,56
2011,sand,8
2011,coral,68
2011,ctb,20
2011,macroalgae,0
2011,sand,12
2011,coral,88
2011,sand,0
2011,ctb,12
2011,macroalgae,0
2011,sand,12
2011,macroalgae,0
2011,ctb,28
2011,coral,60
2011,macroalgae,0
2011,sand,8
2011,ctb,28
2011,coral,64
2011,sand,32
2011,coral,24
2011,macroalgae,0
2011,ctb,44
2011,coral,64
2011,sand,4
2011,macroalgae,0
2011,ctb,32
2011,macroalgae,4
2011,ctb,48
2011,sand,8
2011,coral,40
2011,macroalgae,0
2011,coral,4
2011,sand,32
2011,ctb,64
2011,sand,4
2011,macroalgae,0
2011,coral,32
2011,ctb,64
2011,macroalgae,0
2011,sand,8
2011,coral,64
2011,ctb,28
2011,sand,0
2011,macroalgae,0
2011,coral,56
2011,ctb,44
2011,macroalgae,0
2011,sand,8
2011,coral,92
2011,ctb,0
2011,sand,0
2011,coral,88
2011,ctb,12
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,8
2011,coral,92
2011,sand,0
2011,coral,32
2011,sand,24
2011,macroalgae,0
2011,ctb,44
2011,coral,52
2011,ctb,12
2011,macroalgae,0
2011,sand,36
2011,coral,0
2011,ctb,16
2011,sand,84
2011,macroalgae,0
2011,coral,0
2011,ctb,12
2011,sand,88
2011,macroalgae,0
2011,sand,0
2011,ctb,12
2011,macroalgae,0
2011,coral,88
2011,macroalgae,0
2011,ctb,8
2011,coral,92
2011,sand,0
2011,macroalgae,0
2011,ctb,28
2011,coral,60
2011,sand,12
2011,macroalgae,0
2011,sand,40
2011,ctb,16
2011,coral,44
2011,ctb,52
2011,coral,24
2011,sand,24
2011,macroalgae,0
2011,sand,8
2011,ctb,24
2011,coral,68
2011,macroalgae,0
2011,macroalgae,0
2011,coral,0
2011,sand,76
2011,ctb,24
2011,macroalgae,0
2011,sand,20
2011,ctb,24
2011,coral,56
2011,coral,68
2011,sand,12
2011,ctb,16
2011,macroalgae,4
2011,sand,0
2011,macroalgae,0
2011,coral,4
2011,ctb,96
2011,sand,16
2011,macroalgae,0
2011,ctb,48
2011,coral,36
2011,coral,56
2011,ctb,24
2011,sand,20
2011,macroalgae,0
2011,macroalgae,0
2011,sand,0
2011,ctb,16
2011,coral,84
2011,macroalgae,0
2011,sand,44
2011,ctb,0
2011,coral,56
2011,macroalgae,0
2011,ctb,0
2011,coral,8
2011,sand,92
2011,coral,0
2011,ctb,0
2011,sand,100
2011,macroalgae,0
2011,sand,56
2011,ctb,16
2011,macroalgae,0
2011,coral,28
2011,coral,4
2011,macroalgae,0
2011,ctb,44
2011,sand,52
2011,coral,8
2011,macroalgae,0
2011,sand,88
2011,ctb,4
2011,coral,44
2011,macroalgae,0
2011,sand,36
2011,ctb,20
2011,coral,36
2011,sand,64
2011,ctb,0
2011,macroalgae,0
2011,sand,0
2011,coral,56
2011,macroalgae,0
2011,ctb,44
2011,macroalgae,0
2011,sand,76
2011,coral,0
2011,ctb,24
2011,ctb,48
2011,sand,16
2011,coral,36
2011,macroalgae,0
2011,macroalgae,0
2011,sand,80
2011,ctb,16
2011,coral,4
2011,coral,40
2011,sand,32
2011,macroalgae,0
2011,ctb,28
2011,ctb,24
2011,coral,16
2011,sand,60
2011,macroalgae,0
2011,coral,44
2011,macroalgae,0
2011,ctb,28
2011,sand,28
2011,macroalgae,0
2011,coral,0
2011,sand,92
2011,ctb,8
2011,coral,0
2011,macroalgae,0
2011,ctb,0
2011,sand,100
2011,sand,64
2011,ctb,36
2011,coral,0
2011,macroalgae,0
2011,coral,8
2011,macroalgae,0
2011,ctb,8
2011,sand,84
2011,macroalgae,0
2011,coral,28
2011,sand,24
2011,ctb,48
2011,macroalgae,0
2011,sand,8
2011,coral,36
2011,ctb,56
2011,macroalgae,0
2011,sand,12
2011,coral,88
2011,ctb,0
2011,coral,0
2011,ctb,16
2011,sand,84
2011,macroalgae,0
2011,ctb,36
2011,macroalgae,0
2011,coral,60
2011,sand,4
2011,macroalgae,0
2011,ctb,16
2011,sand,84
2011,coral,0
2011,coral,36
2011,macroalgae,0
2011,sand,32
2011,ctb,32
2011,ctb,4
2011,coral,32
2011,macroalgae,0
2011,sand,64
2011,macroalgae,0
2011,ctb,16
2011,coral,44
2011,sand,40
2011,coral,56
2011,sand,8
2011,ctb,36
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,48
2011,sand,8
2011,coral,44
2011,coral,24
2011,ctb,48
2011,sand,28
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,68
2011,sand,4
2011,coral,28
2011,macroalgae,0
2011,sand,8
2011,ctb,36
2011,coral,56
2011,macroalgae,0
2011,sand,0
2011,ctb,16
2011,coral,84
2011,ctb,40
2011,coral,24
2011,macroalgae,0
2011,sand,36
2011,sand,4
2011,macroalgae,0
2011,ctb,56
2011,coral,40
2011,macroalgae,24
2011,ctb,48
2011,sand,0
2011,coral,28
2011,ctb,72
2011,sand,0
2011,coral,28
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,16
2011,coral,84
2011,sand,0
2011,macroalgae,0
2011,sand,0
2011,ctb,52
2011,coral,48
2011,macroalgae,0
2011,coral,88
2011,sand,0
2011,ctb,12
2011,coral,100
2011,macroalgae,0
2011,ctb,0
2011,sand,0
2011,ctb,24
2011,sand,28
2011,macroalgae,0
2011,coral,48
2011,coral,40
2011,macroalgae,0
2011,ctb,56
2011,sand,4
2011,macroalgae,0
2011,sand,8
2011,coral,60
2011,ctb,32
2011,ctb,20
2011,macroalgae,0
2011,coral,40
2011,sand,40
2011,macroalgae,0
2011,coral,28
2011,sand,28
2011,ctb,44
2011,sand,0
2011,coral,16
2011,ctb,84
2011,macroalgae,0
2011,macroalgae,0
2011,sand,0
2011,coral,56
2011,ctb,44
2011,coral,24
2011,sand,0
2011,macroalgae,0
2011,ctb,76
2011,sand,0
2011,macroalgae,0
2011,coral,72
2011,ctb,28
2011,macroalgae,4
2011,ctb,20
2011,sand,68
2011,coral,8
2011,ctb,36
2011,coral,48
2011,macroalgae,0
2011,sand,16
2011,macroalgae,0
2011,sand,48
2011,coral,28
2011,ctb,24
2011,ctb,0
2011,coral,40
2011,sand,60
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,76
2011,sand,4
2011,coral,20
2011,sand,0
2011,coral,40
2011,macroalgae,0
2011,ctb,60
2011,ctb,64
2011,macroalgae,0
2011,sand,28
2011,coral,8
2011,macroalgae,0
2011,sand,100
2011,ctb,0
2011,coral,0
2011,ctb,20
2011,macroalgae,0
2011,coral,44
2011,sand,36
2011,coral,40
2011,ctb,24
2011,sand,36
2011,macroalgae,0
2011,macroalgae,0
2011,sand,56
2011,coral,40
2011,ctb,4
2011,macroalgae,0
2011,sand,8
2011,coral,48
2011,ctb,44
2011,macroalgae,0
2011,ctb,16
2011,sand,80
2011,coral,4
2011,coral,60
2011,ctb,12
2011,macroalgae,0
2011,sand,28
2011,macroalgae,4
2011,ctb,60
2011,coral,28
2011,sand,8
2011,ctb,68
2011,macroalgae,0
2011,sand,12
2011,coral,20
2011,ctb,0
2011,macroalgae,0
2011,sand,100
2011,coral,0
2011,coral,0
2011,ctb,0
2011,sand,100
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,8
2011,sand,92
2011,coral,0
2011,macroalgae,0
2011,coral,4
2011,ctb,8
2011,sand,88
2011,coral,0
2011,sand,92
2011,macroalgae,0
2011,ctb,8
2011,sand,44
2011,macroalgae,8
2011,coral,8
2011,ctb,40
2011,sand,100
2011,macroalgae,0
2011,ctb,0
2011,coral,0
2011,macroalgae,0
2011,ctb,40
2011,sand,48
2011,coral,12
2011,sand,88
2011,macroalgae,0
2011,coral,0
2011,ctb,12
2011,coral,0
2011,macroalgae,0
2011,ctb,0
2011,sand,100
2011,sand,76
2011,ctb,4
2011,coral,20
2011,macroalgae,0
2011,macroalgae,0
2011,coral,72
2011,ctb,24
2011,sand,4
2011,coral,20
2011,sand,28
2011,ctb,52
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,24
2011,sand,76
2011,coral,0
2011,macroalgae,0
2011,coral,0
2011,sand,100
2011,ctb,0
2011,ctb,68
2011,sand,16
2011,coral,16
2011,macroalgae,0
2011,sand,84
2011,ctb,4
2011,macroalgae,0
2011,coral,12
2011,ctb,20
2011,macroalgae,0
2011,coral,76
2011,sand,4
2011,macroalgae,0
2011,sand,8
2011,coral,48
2011,ctb,44
2011,sand,0
2011,macroalgae,0
2011,ctb,72
2011,coral,28
2011,ctb,12
2011,sand,4
2011,coral,84
2011,macroalgae,0
2011,coral,20
2011,sand,0
2011,macroalgae,0
2011,ctb,80
2011,coral,68
2011,ctb,28
2011,macroalgae,0
2011,sand,4
2011,sand,28
2011,coral,56
2011,macroalgae,0
2011,ctb,16
2011,ctb,36
2011,macroalgae,0
2011,sand,48
2011,coral,16
2011,ctb,80
2011,macroalgae,0
2011,coral,8
2011,sand,12
2011,sand,8
2011,coral,44
2011,ctb,44
2011,macroalgae,4
2011,sand,0
2011,macroalgae,0
2011,coral,76
2011,ctb,24
2011,sand,24
2011,macroalgae,0
2011,coral,20
2011,ctb,56
2011,macroalgae,0
2011,ctb,44
2011,coral,0
2011,sand,56
2011,sand,0
2011,ctb,0
2011,macroalgae,0
2011,coral,100
2011,ctb,12
2011,sand,0
2011,coral,88
2011,macroalgae,0
2011,macroalgae,0
2011,sand,72
2011,coral,8
2011,ctb,20
2011,macroalgae,0
2011,ctb,8
2011,coral,88
2011,sand,4
2011,sand,40
2011,macroalgae,0
2011,ctb,40
2011,coral,20
2011,ctb,44
2011,coral,56
2011,macroalgae,0
2011,sand,0
2011,coral,0
2011,ctb,48
2011,sand,52
2011,macroalgae,0
2011,coral,64
2011,sand,0
2011,macroalgae,0
2011,ctb,36
2011,ctb,48
2011,sand,12
2011,macroalgae,0
2011,coral,40
2011,sand,0
2011,coral,8
2011,macroalgae,0
2011,ctb,92
2011,macroalgae,0
2011,coral,24
2011,ctb,40
2011,sand,36
2011,coral,8
2011,sand,28
2011,ctb,64
2011,macroalgae,0
2011,ctb,36
2011,macroalgae,0
2011,sand,60
2011,coral,4
2011,sand,0
2011,macroalgae,0
2011,coral,20
2011,ctb,80
2011,ctb,84
2011,coral,4
2011,macroalgae,0
2011,sand,12
2011,coral,76
2011,macroalgae,12
2011,ctb,4
2011,sand,8
2011,coral,84
2011,sand,0
2011,ctb,8
2011,macroalgae,8
2011,ctb,52
2011,sand,8
2011,macroalgae,8
2011,coral,32
2011,sand,0
2011,coral,52
2011,macroalgae,4
2011,ctb,32
2011,macroalgae,0
2011,ctb,64
2011,sand,20
2011,coral,16
2011,macroalgae,0
2011,coral,52
2011,ctb,48
2011,sand,0
2011,sand,16
2011,coral,52
2011,ctb,32
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,80
2011,sand,0
2011,coral,20
2011,ctb,8
2011,macroalgae,0
2011,coral,28
2011,sand,64
2011,ctb,44
2011,coral,48
2011,sand,8
2011,macroalgae,0
2011,sand,28
2011,coral,8
2011,ctb,40
2011,macroalgae,0
2011,macroalgae,0
2011,sand,16
2011,coral,4
2011,ctb,12
2011,ctb,16
2011,sand,20
2011,coral,4
2011,macroalgae,0
2011,sand,8
2011,macroalgae,0
2011,ctb,44
2011,coral,12
2011,sand,52
2011,coral,0
2011,ctb,48
2011,macroalgae,0
2011,ctb,36
2011,sand,64
2011,coral,0
2011,macroalgae,0
2011,ctb,24
2011,sand,52
2011,macroalgae,0
2011,coral,24
2011,macroalgae,0
2011,coral,88
2011,ctb,12
2011,sand,0
2011,coral,0
2011,macroalgae,0
2011,ctb,40
2011,sand,60
2011,ctb,68
2011,macroalgae,0
2011,sand,16
2011,coral,16
2011,sand,0
2011,ctb,48
2011,coral,52
2011,macroalgae,0
2011,ctb,12
2011,sand,72
2011,macroalgae,0
2011,coral,16
2011,coral,0
2011,ctb,88
2011,macroalgae,0
2011,sand,12
2011,sand,16
2011,coral,4
2011,macroalgae,0
2011,ctb,80
2011,sand,52
2011,coral,16
2011,ctb,32
2011,macroalgae,0
2011,coral,52
2011,sand,48
2011,macroalgae,0
2011,ctb,0
2011,macroalgae,0
2011,sand,56
2011,ctb,36
2011,coral,0
2011,sand,48
2011,ctb,48
2011,macroalgae,0
2011,coral,4
2011,coral,100
2011,sand,0
2011,ctb,0
2011,macroalgae,0
2011,ctb,12
2011,coral,40
2011,macroalgae,4
2011,sand,44
2011,ctb,24
2011,macroalgae,0
2011,coral,0
2011,sand,76
2011,macroalgae,0
2011,coral,48
2011,sand,8
2011,ctb,44
2011,sand,0
2011,ctb,100
2011,macroalgae,0
2011,coral,0
2011,macroalgae,0
2011,ctb,32
2011,coral,12
2011,sand,56
2011,sand,12
2011,macroalgae,0
2011,coral,28
2011,ctb,60
2011,ctb,20
2011,coral,44
2011,macroalgae,0
2011,sand,36
2011,ctb,16
2011,coral,32
2011,macroalgae,0
2011,sand,52
2011,ctb,12
2011,sand,20
2011,coral,68
2011,macroalgae,0
2011,sand,60
2011,macroalgae,0
2011,coral,12
2011,ctb,28
2011,macroalgae,0
2011,sand,100
2011,coral,0
2011,ctb,0
2011,macroalgae,4
2011,ctb,16
2011,coral,0
2011,sand,80
2011,coral,44
2011,sand,0
2011,macroalgae,0
2011,ctb,56
2011,sand,52
2011,macroalgae,0
2011,coral,8
2011,ctb,40
2011,sand,0
2011,coral,36
2011,ctb,64
2011,macroalgae,0
2011,coral,60
2011,sand,32
2011,macroalgae,0
2011,ctb,8
2011,ctb,24
2011,sand,36
2011,macroalgae,0
2011,coral,40
2011,ctb,80
2011,coral,8
2011,sand,8
2011,macroalgae,4
2011,sand,4
2011,ctb,84
2011,macroalgae,0
2011,coral,12
2011,ctb,64
2011,coral,32
2011,sand,4
2011,macroalgae,0
2011,coral,44
2011,macroalgae,0
2011,ctb,56
2011,sand,0
2011,ctb,24
2011,macroalgae,0
2011,coral,68
2011,sand,8
2011,coral,24
2011,ctb,56
2011,sand,12
2011,macroalgae,8
2011,coral,8
2011,sand,8
2011,ctb,84
2011,macroalgae,0
2011,macroalgae,0
2011,sand,0
2011,ctb,40
2011,coral,60
2011,coral,4
2011,sand,28
2011,ctb,68
2011,macroalgae,0
2011,coral,24
2011,ctb,76
2011,macroalgae,0
2011,sand,0
2011,ctb,56
2011,coral,16
2011,macroalgae,16
2011,sand,12
2011,sand,60
2011,coral,4
2011,ctb,36
2011,macroalgae,0
2011,macroalgae,0
2011,ctb,32
2011,sand,12
2011,coral,56
2011,ctb,84
2011,sand,0
2011,coral,12
2011,macroalgae,4
2011,macroalgae,4
2011,sand,8
2011,ctb,88
2011,coral,0
2011,coral,16
2011,sand,0
2011,ctb,84
2011,macroalgae,0
2011,sand,8
2011,coral,40
2011,macroalgae,4
2011,ctb,48
2011,coral,8
2011,ctb,48
2011,macroalgae,0
2011,sand,44
2011,ctb,68
2011,coral,4
2011,sand,28
2011,macroalgae,0
2011,sand,24
2011,ctb,64
2011,macroalgae,0
2011,coral,12
2011,coral,0
2011,ctb,72
2011,macroalgae,28
2011,sand,0
2011,ctb,96
2011,macroalgae,0
2011,sand,0
2011,coral,4
2011,coral,12
2011,macroalgae,0
2011,sand,52
2011,ctb,36
2011,coral,8
2011,macroalgae,0
2011,sand,8
2011,ctb,84
2011,macroalgae,8
2011,ctb,92
2011,coral,0
2011,sand,0
2011,sand,0
2011,coral,20
2011,macroalgae,4
2011,ctb,76
2011,coral,0
2011,macroalgae,0
2011,sand,16
2011,ctb,84
2011,sand,0
2011,coral,80
2011,macroalgae,4
2011,ctb,16
2011,macroalgae,0
2011,sand,64
2011,ctb,24
2011,coral,12
2011,coral,80
2011,sand,0
2011,ctb,20
2011,macroalgae,0
2011,sand,0
2011,ctb,36
2011,coral,56
2011,macroalgae,8
2011,ctb,64
2011,sand,4
2011,coral,16
2011,macroalgae,16
2011,coral,68
2011,ctb,32
2011,macroalgae,0
2011,sand,0
2011,sand,52
2011,macroalgae,0
2011,ctb,20
2011,coral,28
2011,ctb,56
2011,coral,8
2011,sand,36
2011,macroalgae,0
2011,coral,32
2011,ctb,44
2011,macroalgae,16
2011,sand,8
2011,coral,40
2011,sand,20
2011,ctb,40
2011,macroalgae,0
2011,ctb,0
2011,macroalgae,4
2011,coral,20
2011,sand,76
2011,sand,96
2011,coral,0
2011,macroalgae,0
2011,ctb,4
2011,ctb,88
2011,macroalgae,0
2011,sand,0
2011,coral,12
2011,macroalgae,0
2011,ctb,64
2011,coral,16
2011,sand,20
2011,sand,48
2011,coral,8
2011,macroalgae,0
2011,ctb,44
2011,sand,4
2011,macroalgae,8
2011,ctb,76
2011,coral,12
2011,macroalgae,0
2011,coral,24
2011,ctb,76
2011,sand,0
2011,ctb,16
2011,macroalgae,0
2011,coral,12
2011,sand,72
2011,macroalgae,0
2011,sand,20
2011,ctb,56
2011,coral,24
2011,coral,0
2011,ctb,0
2011,macroalgae,0
2011,sand,100
2011,sand,92
2011,coral,0
2011,ctb,8
2011,macroalgae,0
2011,coral,0
2011,sand,96
2011,macroalgae,0
2011,ctb,4
2011,coral,24
2011,ctb,40
2011,macroalgae,0
2011,sand,36
2011,sand,0
2011,coral,24
2011,macroalgae,0
2011,ctb,76
2011,sand,12
2011,ctb,40
2011,macroalgae,0
2011,coral,48
2011,coral,20
2011,macroalgae,0
2011,sand,20
2011,ctb,60
2011,ctb,84
2011,sand,4
2011,macroalgae,0
2011,coral,12
2011,ctb,28
2011,macroalgae,0
2011,coral,64
2011,sand,8
2011,ctb,88
2011,macroalgae,0
2011,coral,12
2011,sand,0
2011,coral,28
2011,sand,0
2011,macroalgae,0
2011,ctb,72
2011,macroalgae,0
2011,sand,76
2011,ctb,20
2011,coral,4
2011,macroalgae,0
2011,ctb,8
2011,sand,84
2011,coral,8
2011,coral,0
2011,sand,76
2011,macroalgae,0
2011,ctb,24
2011,ctb,52
2011,sand,24
2011,coral,24
2011,macroalgae,0
2011,coral,4
2011,ctb,56
2011,macroalgae,0
2011,sand,40
2011,ctb,28
2011,coral,16
2011,macroalgae,4
2011,sand,52
2011,ctb,76
2011,sand,0
2011,macroalgae,0
2011,coral,24
2011,macroalgae,0
2011,ctb,80
2011,coral,20
2011,sand,0
2011,ctb,52
2011,macroalgae,0
2011,coral,48
2011,sand,0
2011,coral,36
2011,ctb,56
2011,macroalgae,0
2011,sand,8
2011,coral,24
2011,macroalgae,0
2011,sand,40
2011,ctb,36
2011,coral,36
2011,sand,4
2011,ctb,60
2011,macroalgae,0
2011,macroalgae,0
2011,coral,12
2011,ctb,84
2011,sand,4
2011,coral,64
2011,macroalgae,0
2011,ctb,8
2011,sand,28
2011,macroalgae,0
2011,sand,44
2011,coral,12
2011,ctb,44
2011,sand,36
2011,coral,24
2011,macroalgae,0
2011,ctb,40
2011,ctb,44
2011,coral,20
2011,macroalgae,0
2011,sand,36
2011,coral,16
2011,sand,16
2011,ctb,68
2011,macroalgae,0
2011,coral,76
2011,sand,20
2011,ctb,4
2011,macroalgae,0
2011,macroalgae,0
2011,coral,76
2011,ctb,20
2011,sand,4
2011,coral,24
2011,sand,0
2011,ctb,56
2011,macroalgae,0
2011,macroalgae,0
2011,sand,0
2011,coral,4
